Party,Sex,Partisan Score,Turnout Score
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,U,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,F,63,92
Democratic,U,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,M,63,92
Democratic,F,63,92
Democratic,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,U,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,M,63,92
Republican,F,63,92
Republican,M,63,92
Republican,F,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
Republican,U,63,92
Republican,U,63,92
Republican,M,63,92
Republican,U,63,92
Republican,F,63,92
Republican,M,63,92
Republican,M,63,92
